source,research_tier,priority,research_batch,keyword,keyword_type,intent,service_slug,service_name,tier,group,in_new_content_set,location,region,target_page_type,target_url,volume,keyword_difficulty,cpc_usd,in_semrush_export,database,seed_keyword,competitive_density,number_of_results,serp_features,trend,click_potential,page,topic,page_type,tags,content_references,competitors
semrush-export,,,,how much is a bathroom reno,,Informational,,,,,,,,,,170,18,1.92,yes,ca,renovation,0.34,126,"Adwords Bottom, Short Videos, AI Overview, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, Site Links","0.35,0.28,0.81,0.35,0.23,0.35,0.44,0.05,0.05,0.06,0.03,0.03",20,,,,,,
semrush-export,,,,how much cost to remodel a basement,,Informational,,,,,,,,,,210,29,1.82,yes,ca,renovation,0.23,133,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.10,0.10,0.08,1.00,0.10,0.06,0.06,0.13,0.08,0.13,0.10,0.08",20,,,,,,
semrush-export,,,,how much to remodel a basement,,Informational,,,,,,,,,,210,22,1.82,yes,ca,renovation,0.23,132,"Site Links, Reviews, Video Carousel, People Also Ask, Short Videos, Discussions And Forums, AI Overview, Video, Related Searches","0.10,0.10,0.08,1.00,0.10,0.06,0.06,0.13,0.08,0.13,0.10,0.08",20,,,,,,
semrush-export,,,,how much to renovate a basement,,Informational,,,,,,,,,,170,6,1.82,yes,ca,renovation,0.23,138,"Site Links, Video, Video Carousel, Related Searches, Discussions And Forums, Reviews, People Also Ask, Short Videos, AI Overview","0.53,0.65,0.65,0.80,0.65,0.65,0.80,0.53,0.65,0.65,0.65,0.65",20,,,,,,
semrush-export,,,,how much to renovate a kitchen,,Informational,,,,,,,,,,260,6,1.65,yes,ca,renovation,0.32,137,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.81,0.81,0.54,0.54,0.43,0.35,0.43,0.54,0.43,0.54,0.54,0.54",20,,,,,,
semrush-export,,,,how much does it cost to finish a basement,,Informational,,,,,,,,,,480,24,1.62,yes,ca,renovation,0.19,43,"Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.54,0.81,0.66,0.66,0.66,0.66,0.54,0.54,0.54,0.66,0.44,0.54",20,,,,,,
semrush-export,,,,how much does cost to finish a basement,,Informational,,,,,,,,,,390,24,1.62,yes,ca,renovation,0.19,127,"Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","0.44,0.54,0.44,1.00,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much does it cost to renovate a basement,,Informational,,,,,,,,,,390,14,1.62,yes,ca,renovation,0.19,134,"Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links","0.54,0.66,0.54,0.81,0.66,0.54,0.44,0.66,0.54,0.81,0.66,0.66",20,,,,,,
semrush-export,,,,how much would it cost to renovate a basement,,Informational,,,,,,,,,,390,24,1.62,yes,ca,renovation,0.19,135,"Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.44,0.54,0.44,1.00,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much does a basement finish cost,,Informational,,,,,,,,,,260,14,1.62,yes,ca,renovation,0.19,191,"Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.00,0.54,0.44,1.00,0.54,0.44,0.00,0.66,0.01,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much does it cost to complete a basement,,Informational,,,,,,,,,,260,17,1.62,yes,ca,renovation,0.19,134,"Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.29,0.66,0.35,0.81,0.66,0.54,0.43,0.43,0.54,0.81,0.54,0.54",20,,,,,,
semrush-export,,,,how much would it cost to finish a basement,,Informational,,,,,,,,,,260,25,1.62,yes,ca,renovation,0.19,47,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.29,0.66,0.35,0.81,0.66,0.54,0.43,0.66,0.35,0.54,0.54,0.54",20,,,,,,
semrush-export,,,,how much does a finished basement cost,,Informational,,,,,,,,,,110,30,1.62,yes,ca,renovation,0.19,189,"Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.33,0.33,0.33,1.00,1.00,0.42,0.23,0.80,0.23,1.00,0.80,0.23",20,,,,,,
semrush-export,,,,how much does it cost to remodel a house,,Informational,,,,,,,,,,110,15,1.58,yes,ca,renovation,0.21,133,"Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.52,0.52,0.42,1.00,0.42,0.33,0.33,0.52,0.33,0.52,0.66,0.42",20,,,,,,
semrush-export,,,,how much would it cost to renovate a house,,Informational,,,,,,,,,,110,9,1.58,yes,ca,renovation,0.21,133,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.42,0.66,0.42,1.00,0.52,0.33,0.33,0.52,0.33,0.52,0.52,0.33",20,,,,,,
semrush-export,,,,how much bathroom renovation cost,,Informational,,,,,,,,,,390,15,1.47,yes,ca,renovation,0.40,138,"Discussions And Forums, AI Overview, Reviews, Video, Video Carousel, People Also Ask, Related Searches","0.13,0.13,0.16,0.16,0.13,0.16,0.08,0.20,0.10,0.20,0.16,0.13",90,,,,,,
semrush-export,,,,how much is it to remodel a bathroom,,Informational,,,,,,,,,,390,20,1.47,yes,ca,renovation,0.40,139,"Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","0.01,0.54,0.81,1.00,0.54,0.54,0.44,1.00,0.66,0.81,0.81,0.54",20,,,,,,
semrush-export,,,,how much to redo a bathroom,,Informational,,,,,,,,,,390,18,1.47,yes,ca,renovation,0.40,140,"Site Links, Video Carousel, People Also Ask, Short Videos, Discussions And Forums, Reviews, Video, Related Searches, AI Overview","0.20,0.25,0.20,0.25,0.16,0.16,0.13,0.16,0.16,0.20,0.13,0.20",20,,,,,,
semrush-export,,,,how much is it to redo a bathroom,,Informational,,,,,,,,,,320,12,1.47,yes,ca,renovation,0.40,139,"Related Searches, Discussions And Forums, Site Links, Reviews, Video, People Also Ask","0.29,0.66,0.43,0.81,0.66,0.54,0.54,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much is it to renovate a bathroom,,Informational,,,,,,,,,,320,17,1.47,yes,ca,renovation,0.40,134,"People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.44,0.54,0.54,0.81,0.54,0.54,0.11,0.54,0.44,0.66,0.54,0.44",20,,,,,,
semrush-export,,,,how much it cost to renovate a bathroom,,Informational,,,,,,,,,,320,10,1.47,yes,ca,renovation,0.40,138,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.29,0.66,0.43,0.81,0.66,0.54,0.54,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much to remodel a bathroom,,Informational,,,,,,,,,,260,17,1.47,yes,ca,renovation,0.40,139,"Video Carousel, Related Searches, AI Overview, Site Links, Video, People Also Ask, Short Videos, Discussions And Forums, Reviews","0.53,0.82,1.00,1.00,0.82,1.00,0.53,0.17,0.66,1.00,0.53,0.82",20,,,,,,
semrush-export,,,,how much bathroom renovation,,Informational,,,,,,,,,,110,23,1.47,yes,ca,renovation,0.40,141,"AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums","0.34,0.34,0.34,0.34,0.28,0.28,0.28,0.34,0.34,0.34,0.65,0.43",20,,,,,,
semrush-export,,,,how much is a bathroom renovation,,"Informational, Commercial",,,,,,,,,,110,13,1.47,yes,ca,renovation,0.40,95,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews","0.12,0.23,0.23,0.23,0.28,0.28,0.17,0.23,0.17,0.23,1.00,1.00",20,,,,,,
semrush-export,,,,how much to finish a basement,,Informational,,,,,,,,,,260,19,1.46,yes,ca,renovation,0.20,133,"People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Video, Video Carousel","0.54,0.66,0.66,0.81,0.54,0.43,0.22,0.29,0.29,0.43,0.43,0.43",20,,,,,,
semrush-export,,,,how much does a home remodel cost,,Informational,,,,,,,,,,140,15,1.44,yes,ca,renovation,0.13,196,"Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.43,0.43,0.28,1.00,0.34,0.28,0.21,0.34,0.21,0.34,0.43,0.21",20,,,,,,
semrush-export,,,,how much does it cost to redo a house,,Informational,,,,,,,,,,140,14,1.44,yes,ca,renovation,0.13,135,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.43,0.43,0.28,1.00,0.34,0.28,0.21,0.34,0.21,0.34,0.43,0.21",20,,,,,,
semrush-export,,,,how much does it cost to renovate a house,,Informational,,,,,,,,,,140,18,1.44,yes,ca,renovation,0.13,137,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.35,0.53,0.43,1.00,0.35,0.23,0.23,0.28,0.17,0.28,0.35,0.23",20,,,,,,
semrush-export,,,,how much will it cost to renovate a house,,Informational,,,,,,,,,,140,28,1.44,yes,ca,renovation,0.13,62,"Video, People Also Ask, Related Searches, AI Overview, Site Links, Reviews","0.43,0.43,0.28,1.00,0.34,0.28,0.21,0.34,0.21,0.34,0.43,0.21",20,,,,,,
semrush-export,,,,how much does a house renovation cost,,Informational,,,,,,,,,,110,16,1.44,yes,ca,renovation,0.13,133,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.42,0.66,0.66,1.00,0.52,0.33,0.33,0.52,0.33,0.52,0.52,0.33",20,,,,,,
semrush-export,,,,how much is a basement remodel,,Informational,,,,,,,,,,390,14,1.42,yes,ca,renovation,0.22,205,"Reviews, Video, Video Carousel, People Also Ask, Short Videos, Discussions And Forums, Site Links, Related Searches, AI Overview","0.11,0.11,0.11,1.00,0.08,0.11,0.07,0.08,0.08,0.11,0.11,0.08",20,,,,,,
semrush-export,,,,how much cost to finish basement,,Informational,,,,,,,,,,210,25,1.42,yes,ca,renovation,0.22,132,"People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.53,0.53,0.53,1.00,0.66,0.53,0.28,0.35,0.35,0.53,0.43,0.53",20,,,,,,
semrush-export,,,,how much does a bathroom renovation cost,,Informational,,,,,,,,,,390,4,1.41,yes,ca,renovation,0.35,196,"Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.44,0.54,0.66,1.00,0.54,0.44,0.36,0.66,0.54,0.81,0.54,0.66",20,,,,,,
semrush-export,,,,how much does it cost to do a bathroom renovation,,Informational,,,,,,,,,,390,23,1.41,yes,ca,renovation,0.35,137,"Video, Adwords Bottom, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews","0.36,0.36,0.36,1.00,0.44,0.36,0.36,0.54,0.54,0.81,0.54,0.44",20,,,,,,
semrush-export,,,,how much does it cost to renovate a bathroom,,Informational,,,,,,,,,,390,18,1.41,yes,ca,renovation,0.35,139,"Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","0.54,0.66,0.66,0.81,0.66,0.54,0.44,0.54,0.54,1.00,0.54,0.66",20,,,,,,
semrush-export,,,,how much will it cost to redo a bathroom,,Informational,,,,,,,,,,390,27,1.41,yes,ca,renovation,0.35,136,"Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","0.36,0.36,0.36,1.00,0.44,0.36,0.36,0.54,0.54,0.81,0.54,0.44",20,,,,,,
semrush-export,,,,how much will it cost to renovate a bathroom,,Informational,,,,,,,,,,390,15,1.41,yes,ca,renovation,0.35,137,"Site Links, Reviews, Video, Related Searches, Discussions And Forums, Adwords Bottom, People Also Ask, Short Videos, AI Overview","0.36,0.36,0.36,1.00,0.44,0.36,0.36,0.54,0.54,0.81,0.54,0.44",20,,,,,,
semrush-export,,,,how much would it cost to remodel a bathroom,,Informational,,,,,,,,,,390,26,1.41,yes,ca,renovation,0.35,136,"Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews","0.36,0.36,0.36,1.00,0.44,0.36,0.36,0.54,0.54,0.81,0.54,0.44",20,,,,,,
semrush-export,,,,how much does a bathroom remodel cost,,Informational,,,,,,,,,,320,22,1.41,yes,ca,renovation,0.35,197,"Site Links, Reviews, Video Carousel, People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Video","0.66,0.66,0.54,1.00,0.66,0.54,0.43,0.66,0.54,0.81,0.43,0.54",20,,,,,,
semrush-export,,,,how much does it cost to redo a bathroom,,Informational,,,,,,,,,,320,23,1.41,yes,ca,renovation,0.35,138,"Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews","0.23,0.44,0.36,0.66,0.44,0.36,0.29,0.44,0.36,0.66,0.29,0.36",20,,,,,,
semrush-export,,,,how much would it cost to renovate a bathroom,,Informational,,,,,,,,,,260,14,1.41,yes,ca,renovation,0.35,137,"Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.35,0.54,0.54,0.22,0.29,0.35,0.43,0.54,0.54,1.00,0.54,0.54",20,,,,,,
semrush-export,,,,how much does it cost for bathroom remodel,,Informational,,,,,,,,,,140,26,1.41,yes,ca,renovation,0.35,203,"AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums","0.65,0.80,0.80,0.65,0.65,0.26,0.00,0.53,0.65,0.80,0.07,1.00",20,,,,,,
semrush-export,,,,how much does it cost to remodel a bathroom,,Informational,,,,,,,,,,140,18,1.41,yes,ca,renovation,0.35,140,"Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums","0.43,0.43,0.65,0.43,0.21,0.28,0.81,0.53,0.43,0.65,0.65,0.81",20,,,,,,
semrush-export,,,,how much does it cost to renovate a kitchen,,Informational,,,,,,,,,,320,8,1.36,yes,ca,renovation,0.30,137,"Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview","0.81,0.66,0.44,0.54,0.54,0.54,0.44,0.66,0.44,0.81,0.54,0.54",20,,,,,,
semrush-export,,,,how much does a bathroom reno cost,,Informational,,,,,,,,,,110,15,1.41,yes,ca,renovation,0.32,193,"People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.34,0.53,0.42,0.53,0.53,0.53,0.42,0.42,0.42,0.42,0.26,0.26",20,,,,,,
semrush-export,,,,how to apply for heat pump rebate,,Informational,,,,,,,,,,170,29,1.35,yes,ca,renovation,0.47,140,"Video Carousel, People Also Ask, Related Searches, Adwords Middle, AI Overview, Reviews, Video, Adwords Bottom","0.22,0.54,0.43,0.43,0.29,0.35,0.43,0.43,0.29,0.29,0.43,0.22",90,,,,,,
semrush-export,,,,how much to redo a kitchen,,Informational,,,,,,,,,,390,4,1.29,yes,ca,renovation,0.36,136,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.54,0.81,0.66,0.81,0.66,0.54,0.54,0.66,0.54,0.66,0.66,0.66",20,,,,,,
semrush-export,,,,how much is it to renovate a kitchen,,Informational,,,,,,,,,,320,6,1.29,yes,ca,renovation,0.36,134,"Site Links, Video, Short Videos, Discussions And Forums, Reviews, Video Carousel, People Also Ask, Related Searches, AI Overview","0.28,0.54,0.28,0.66,0.54,0.44,0.44,0.81,0.44,0.54,0.54,0.44",20,,,,,,
semrush-export,,,,how much kitchen renovation cost,,Informational,,,,,,,,,,320,7,1.29,yes,ca,renovation,0.36,135,"AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums","0.54,0.66,0.44,0.54,0.15,0.36,0.36,0.44,0.36,0.44,0.54,0.54",20,,,,,,
semrush-export,,,,how much is it to redo a kitchen,,Informational,,,,,,,,,,260,4,1.29,yes,ca,renovation,0.36,136,"Video, People Also Ask, Related Searches, Short Videos, AI Overview, Reviews, Video Carousel, Discussions And Forums, Site Links","0.35,0.66,0.35,0.81,0.66,0.54,0.54,0.43,0.54,0.66,0.66,0.54",20,,,,,,
semrush-export,,,,how much is it to remodel a kitchen,,Informational,,,,,,,,,,260,8,1.29,yes,ca,renovation,0.36,135,"Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links","0.43,0.35,0.54,0.54,0.29,0.43,0.54,0.81,0.43,0.66,0.54,0.81",20,,,,,,
semrush-export,,,,how much to remodel a kitchen,,Informational,,,,,,,,,,260,9,1.29,yes,ca,renovation,0.36,134,"Video, Video Carousel, People Also Ask, Discussions And Forums, Reviews, Related Searches, Short Videos, AI Overview, Site Links","0.13,0.16,0.08,0.10,0.08,0.10,0.10,0.10,0.07,0.13,0.13,0.13",20,,,,,,
semrush-export,,,,how much is a kitchen reno,,Informational,,,,,,,,,,210,5,1.29,yes,ca,renovation,0.36,50,"People Also Ask, Related Searches, Site Links, Reviews, Video","0.02,0.66,0.54,0.81,0.66,0.54,0.29,0.29,0.06,0.66,0.43,0.43",20,,,,,,
semrush-export,,,,how much it cost to renovate a kitchen,,Informational,,,,,,,,,,210,11,1.29,yes,ca,renovation,0.36,136,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video, Video Carousel","0.28,0.28,0.44,0.44,0.23,0.28,0.54,0.44,0.44,0.54,0.44,0.23",20,,,,,,
semrush-export,,,,how much is a kitchen renovation,,Informational,,,,,,,,,,110,3,1.29,yes,ca,renovation,0.36,195,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.15,0.43,0.53,0.34,0.12,0.12,1.00,0.21,0.53,0.12,0.06,0.09",20,,,,,,
semrush-export,,,,how much does it cost to do a kitchen remodel,,Informational,,,,,,,,,,390,5,1.24,yes,ca,renovation,0.29,137,"Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much does it cost to redo your kitchen,,Informational,,,,,,,,,,390,19,1.24,yes,ca,renovation,0.29,137,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much should a kitchen remodel cost,,Informational,,,,,,,,,,390,21,1.24,yes,ca,renovation,0.29,136,"Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much will a kitchen remodel cost,,Informational,,,,,,,,,,390,17,1.24,yes,ca,renovation,0.29,137,"Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos, Discussions And Forums","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much will a kitchen renovation cost,,Informational,,,,,,,,,,390,8,1.24,yes,ca,renovation,0.29,192,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much would a kitchen remodel cost,,Informational,,,,,,,,,,390,19,1.24,yes,ca,renovation,0.29,193,"Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches, Short Videos","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much would a kitchen renovation cost,,Informational,,,,,,,,,,390,9,1.24,yes,ca,renovation,0.29,193,"Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","0.54,0.44,0.44,0.81,0.54,0.44,0.44,0.66,0.54,0.81,0.66,0.54",20,,,,,,
semrush-export,,,,how much does a kitchen renovation cost,,Informational,,,,,,,,,,320,14,1.24,yes,ca,renovation,0.29,200,"AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.66,0.81,0.81,0.66,0.54,0.29,0.43,0.43,0.66,0.66,0.54,0.66",20,,,,,,
semrush-export,,,,how much does a kitchen remodel cost,,Informational,,,,,,,,,,260,15,1.24,yes,ca,renovation,0.29,136,"Video, Video Carousel, People Also Ask, Related Searches, Site Links, Reviews, Short Videos, Discussions And Forums, AI Overview","0.43,0.35,0.54,0.54,0.66,0.54,0.43,0.54,0.35,0.54,0.43,0.54",20,,,,,,
semrush-export,,,,how much does a kitchen reno cost,,Informational,,,,,,,,,,260,4,1.24,yes,ca,renovation,0.29,201,"Reviews, Video, Video Carousel, People Also Ask, Short Videos, AI Overview, Site Links, Related Searches, Discussions And Forums","0.54,0.44,0.54,0.44,0.66,0.44,0.06,0.66,0.54,0.66,0.06,0.54",20,,,,,,
semrush-export,,,,how much does it cost to redo a kitchen,,Informational,,,,,,,,,,260,4,1.24,yes,ca,renovation,0.29,137,"Related Searches, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video, People Also Ask","0.23,0.19,0.29,0.29,0.36,0.29,0.23,0.29,0.19,0.29,0.23,0.29",20,,,,,,
semrush-export,,,,how much does kitchen reno cost,,Informational,,,,,,,,,,210,4,1.24,yes,ca,renovation,0.29,200,"AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.02,0.66,0.66,0.66,0.35,0.28,0.66,0.53,0.82,0.66,1.00,0.82",20,,,,,,
semrush-export,,,,how do you refinish a bathtub,,Informational,,,,,,,,,,110,30,1.13,yes,ca,renovation,1.00,102,"Related Searches, Short Videos, AI Overview, Video, Video Carousel, People Also Ask","0.78,0.50,0.78,0.78,0.64,0.78,0.64,0.78,0.64,0.78,0.78,0.50",90,,,,,,
semrush-export,,,,how much should a 10x10 kitchen remodel cost,,Informational,,,,,,,,,,110,29,1.04,yes,ca,renovation,0.48,186,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.53,0.65,0.65,0.53,0.42,0.34,0.34,0.42,0.34,0.34,0.26,0.42",20,,,,,,
semrush-export,,,,how to bathtub refinishing,,Informational,,,,,,,,,,110,30,1.13,yes,ca,renovation,1.00,103,"People Also Ask, Related Searches, Short Videos, AI Overview, Reviews, Video, Video Carousel","0.33,0.42,0.52,0.52,0.33,0.66,1.00,0.52,0.66,0.52,1.00,0.42",90,,,,,,
semrush-export,,,,how much does a new kitchen cost,,Informational,,,,,,,,,,170,16,0.90,yes,ca,renovation,0.66,126,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Discussions And Forums, AI Overview, Related Searches","0.34,1.00,1.00,0.80,0.53,0.26,0.26,0.53,0.65,0.80,0.80,0.42",20,,,,,,
semrush-export,,,,how to renovate a kitchen,,Informational,,,,,,,,,,140,27,0.66,yes,ca,renovation,0.15,125,"People Also Ask, Related Searches, Video, Short Videos, Discussions And Forums, AI Overview, Site Links, Reviews, Video Carousel","0.33,0.52,0.66,0.80,0.80,1.00,0.80,0.80,0.66,0.80,0.80,0.52",20,,,,,,
semrush-export,,,,how to finish a basement,,Informational,,,,,,,,,,260,24,0.64,yes,ca,renovation,0.18,106,"Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.35,0.35,0.44,0.44,0.35,0.66,1.00,0.81,0.54,0.44,0.35,0.35",20,,,,,,
semrush-export,,,,how much to build a house ontario,,Informational,,,,,,,,,,210,5,0.64,yes,ca,renovation,0.14,129,"Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews","0.35,0.43,0.54,0.35,0.43,0.35,0.22,0.35,0.29,0.35,0.35,0.43",20,,,,,,
semrush-export,,,,how to finished basement,,Informational,,,,,,,,,,210,27,0.64,yes,ca,renovation,0.18,102,"Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.28,0.53,0.66,0.53,0.28,0.53,1.00,0.53,0.53,0.53,0.53,0.35",20,,,,,,
semrush-export,,,,how do you finish a basement,,Informational,,,,,,,,,,140,27,0.64,yes,ca,renovation,0.18,100,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.53,0.53,0.65,0.53,0.42,0.65,0.65,0.65,0.53,0.53,0.53,0.42",20,,,,,,
semrush-export,,,,how much per sf to build a house,,Informational,,,,,,,,,,110,14,0.58,yes,ca,renovation,0.04,134,"Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews","0.52,0.52,0.82,0.82,0.52,0.52,0.41,0.64,0.64,0.82,1.00,0.82",20,,,,,,
semrush-export,,,,how much does it cost to do an extension,,Informational,,,,,,,,,,140,13,0.39,yes,ca,renovation,0.22,131,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.82,0.82,0.82,0.82,0.82,0.82,0.64,0.64,0.64,0.82,0.82,0.82",20,,,,,,
semrush-export,,,,how much to extend,,Informational,,,,,,,,,,140,14,0.34,yes,ca,renovation,0.34,127,"Site Links, Reviews, Video, People Also Ask, Related Searches, AI Overview","0.82,0.82,0.82,1.00,0.82,0.82,0.64,1.00,0.64,0.82,0.82,0.64",20,,,,,,
semrush-export,,,,how to remodel bedroom,,Informational,,,,,,,,,,720,27,0.00,yes,ca,renovation,0.02,109,"Reviews, Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01",20,,,,,,
semrush-export,,,,how to design a functional entryway,,Informational,,,,,,,,,,590,25,0.00,yes,ca,renovation,0.00,104,"Related Searches, Discussions And Forums, AI Overview, Video, Video Carousel, People Also Ask","0.00,0.00,0.00,0.24,0.05,0.05,0.08,0.13,0.13,1.00,0.41,0.36",90,,,,,,
