priority,research_batch,coverage_level,keyword,keyword_type,intent,service_slug,service_name,category,core_service,location,location_slug,location_tier,parent_municipality,region,page_strategy,suggested_url,volume,keyword_difficulty,cpc_usd,in_semrush_export
1,15,head,under cabinet lighting installation toronto,anchor-city,Commercial,under-cabinet-lighting-installation,Under Cabinet Lighting,Electrical,no,,,,,,service page,/services/under-cabinet-lighting-installation/,,,,no
1,15,head,vapour barrier installation,head,Commercial,vapour-barrier-installation,Vapour Barrier Installation,Insulation & Energy,no,,,,,,service page,/services/vapour-barrier-installation/,,,,no
1,15,head,vapour barrier installation contractor,hiring,Commercial,vapour-barrier-installation,Vapour Barrier Installation,Insulation & Energy,no,,,,,,service page,/services/vapour-barrier-installation/,,,,no
1,15,head,vapour barrier installation contractors,hiring,Commercial,vapour-barrier-installation,Vapour Barrier Installation,Insulation & Energy,no,,,,,,service page,/services/vapour-barrier-installation/,,,,no
1,15,head,vapour barrier installation near me,near-me,Transactional,vapour-barrier-installation,Vapour Barrier Installation,Insulation & Energy,no,,,,,,service page,/services/vapour-barrier-installation/,,,,no
1,15,head,vapour barrier installation toronto,anchor-city,Commercial,vapour-barrier-installation,Vapour Barrier Installation,Insulation & Energy,no,,,,,,service page,/services/vapour-barrier-installation/,,,,no
1,15,head,vinyl fence installation,head,Commercial,vinyl-fence-installation,Vinyl Fence Installation,Fences,no,,,,,,service page,/services/vinyl-fence-installation/,,,,no
1,15,head,vinyl fence installation contractor,hiring,Commercial,vinyl-fence-installation,Vinyl Fence Installation,Fences,no,,,,,,service page,/services/vinyl-fence-installation/,,,,no
1,15,head,vinyl fence installation contractors,hiring,Commercial,vinyl-fence-installation,Vinyl Fence Installation,Fences,no,,,,,,service page,/services/vinyl-fence-installation/,,,,no
1,15,head,vinyl fence installation near me,near-me,Transactional,vinyl-fence-installation,Vinyl Fence Installation,Fences,no,,,,,,service page,/services/vinyl-fence-installation/,,,,no
1,15,head,vinyl fence installation toronto,anchor-city,Commercial,vinyl-fence-installation,Vinyl Fence Installation,Fences,no,,,,,,service page,/services/vinyl-fence-installation/,,,,no
1,16,head,vinyl siding installation,head,Commercial,vinyl-siding-installation,Vinyl Siding Installation,Exterior & Siding,no,,,,,,service page,/services/vinyl-siding-installation/,,,,no
1,16,head,vinyl siding installation contractor,hiring,Commercial,vinyl-siding-installation,Vinyl Siding Installation,Exterior & Siding,no,,,,,,service page,/services/vinyl-siding-installation/,,,,no
1,16,head,vinyl siding installation contractors,hiring,Commercial,vinyl-siding-installation,Vinyl Siding Installation,Exterior & Siding,no,,,,,,service page,/services/vinyl-siding-installation/,,,,no
1,16,head,vinyl siding installation near me,near-me,Transactional,vinyl-siding-installation,Vinyl Siding Installation,Exterior & Siding,no,,,,,,service page,/services/vinyl-siding-installation/,,,,no
1,16,head,vinyl siding installation toronto,anchor-city,Commercial,vinyl-siding-installation,Vinyl Siding Installation,Exterior & Siding,no,,,,,,service page,/services/vinyl-siding-installation/,,,,no
1,16,head,vinyl window installation,head,Commercial,vinyl-window-installation,Vinyl Window Installation,Windows,no,,,,,,service page,/services/vinyl-window-installation/,,,,no
1,16,head,vinyl window installation contractor,hiring,Commercial,vinyl-window-installation,Vinyl Window Installation,Windows,no,,,,,,service page,/services/vinyl-window-installation/,,,,no
1,16,head,vinyl window installation contractors,hiring,Commercial,vinyl-window-installation,Vinyl Window Installation,Windows,no,,,,,,service page,/services/vinyl-window-installation/,,,,no
1,16,head,vinyl window installation near me,near-me,Transactional,vinyl-window-installation,Vinyl Window Installation,Windows,no,,,,,,service page,/services/vinyl-window-installation/,,,,no
1,16,head,vinyl window installation toronto,anchor-city,Commercial,vinyl-window-installation,Vinyl Window Installation,Windows,no,,,,,,service page,/services/vinyl-window-installation/,,,,no
1,16,head,wainscoting installation,head,Commercial,wainscoting-installation,Wainscoting Installation,Trim & Millwork,no,,,,,,service page,/services/wainscoting-installation/,,,,no
1,16,head,wainscoting installation contractor,hiring,Commercial,wainscoting-installation,Wainscoting Installation,Trim & Millwork,no,,,,,,service page,/services/wainscoting-installation/,,,,no
1,16,head,wainscoting installation contractors,hiring,Commercial,wainscoting-installation,Wainscoting Installation,Trim & Millwork,no,,,,,,service page,/services/wainscoting-installation/,,,,no
1,16,head,wainscoting installation near me,near-me,Transactional,wainscoting-installation,Wainscoting Installation,Trim & Millwork,no,,,,,,service page,/services/wainscoting-installation/,,,,no
1,16,head,wainscoting installation toronto,anchor-city,Commercial,wainscoting-installation,Wainscoting Installation,Trim & Millwork,no,,,,,,service page,/services/wainscoting-installation/,,,,no
1,16,head,walk in closet installation,head,Commercial,walk-in-closet-installation,Walk-In Closet Installation,Cabinetry & Storage,no,,,,,,service page,/services/walk-in-closet-installation/,,,,no
1,16,head,walk in closet installation contractor,hiring,Commercial,walk-in-closet-installation,Walk-In Closet Installation,Cabinetry & Storage,no,,,,,,service page,/services/walk-in-closet-installation/,,,,no
1,16,head,walk in closet installation contractors,hiring,Commercial,walk-in-closet-installation,Walk-In Closet Installation,Cabinetry & Storage,no,,,,,,service page,/services/walk-in-closet-installation/,,,,no
1,16,head,walk in closet installation near me,near-me,Transactional,walk-in-closet-installation,Walk-In Closet Installation,Cabinetry & Storage,no,,,,,,service page,/services/walk-in-closet-installation/,,,,no
1,16,head,walk in closet installation toronto,anchor-city,Commercial,walk-in-closet-installation,Walk-In Closet Installation,Cabinetry & Storage,no,,,,,,service page,/services/walk-in-closet-installation/,,,,no
1,16,head,walk in shower installation,head,Commercial,walk-in-shower-installation,Walk-In Shower Installation,Bathroom,no,,,,,,service page,/services/walk-in-shower-installation/,,,,no
1,16,head,walk in shower installation contractor,hiring,Commercial,walk-in-shower-installation,Walk-In Shower Installation,Bathroom,no,,,,,,service page,/services/walk-in-shower-installation/,,,,no
1,16,head,walk in shower installation contractors,hiring,Commercial,walk-in-shower-installation,Walk-In Shower Installation,Bathroom,no,,,,,,service page,/services/walk-in-shower-installation/,,,,no
1,16,head,walk in shower installation near me,near-me,Transactional,walk-in-shower-installation,Walk-In Shower Installation,Bathroom,no,,,,,,service page,/services/walk-in-shower-installation/,,,,no
1,16,head,walk in shower installation toronto,anchor-city,Commercial,walk-in-shower-installation,Walk-In Shower Installation,Bathroom,no,,,,,,service page,/services/walk-in-shower-installation/,,,,no
1,16,head,walkout basement construction,head,Commercial,walkout-basement-construction,Walkout Basement Construction,Basement,no,,,,,,service page,/services/walkout-basement-construction/,,,,no
1,16,head,walkout basement construction contractor,hiring,Commercial,walkout-basement-construction,Walkout Basement Construction,Basement,no,,,,,,service page,/services/walkout-basement-construction/,,,,no
1,16,head,walkout basement construction contractors,hiring,Commercial,walkout-basement-construction,Walkout Basement Construction,Basement,no,,,,,,service page,/services/walkout-basement-construction/,,,,no
1,16,head,walkout basement construction near me,near-me,Transactional,walkout-basement-construction,Walkout Basement Construction,Basement,no,,,,,,service page,/services/walkout-basement-construction/,,,,no
1,16,head,walkout basement construction toronto,anchor-city,Commercial,walkout-basement-construction,Walkout Basement Construction,Basement,no,,,,,,service page,/services/walkout-basement-construction/,,,,no
1,16,head,wall insulation,head,Commercial,wall-insulation,Wall Insulation,Insulation & Energy,no,,,,,,service page,/services/wall-insulation/,,,,no
1,16,head,wall insulation contractor,hiring,Commercial,wall-insulation,Wall Insulation,Insulation & Energy,no,,,,,,service page,/services/wall-insulation/,,,,no
1,16,head,wall insulation contractors,hiring,Commercial,wall-insulation,Wall Insulation,Insulation & Energy,no,,,,,,service page,/services/wall-insulation/,,,,no
1,16,head,wall insulation near me,near-me,Transactional,wall-insulation,Wall Insulation,Insulation & Energy,no,,,,,,service page,/services/wall-insulation/,,,,no
1,16,head,wall insulation toronto,anchor-city,Commercial,wall-insulation,Wall Insulation,Insulation & Energy,no,,,,,,service page,/services/wall-insulation/,,,,no
1,16,head,wallpaper installation,head,Commercial,wallpaper-installation,Wallpaper Installation,Painting,no,,,,,,service page,/services/wallpaper-installation/,,,,no
1,16,head,wallpaper installation contractor,hiring,Commercial,wallpaper-installation,Wallpaper Installation,Painting,no,,,,,,service page,/services/wallpaper-installation/,,,,no
1,16,head,wallpaper installation contractors,hiring,Commercial,wallpaper-installation,Wallpaper Installation,Painting,no,,,,,,service page,/services/wallpaper-installation/,,,,no
1,16,head,wallpaper installation near me,near-me,Transactional,wallpaper-installation,Wallpaper Installation,Painting,no,,,,,,service page,/services/wallpaper-installation/,,,,no
1,16,head,wallpaper installation toronto,anchor-city,Commercial,wallpaper-installation,Wallpaper Installation,Painting,no,,,,,,service page,/services/wallpaper-installation/,,,,no
1,16,head,wallpaper removal,head,Commercial,wallpaper-removal,Wallpaper Removal,Painting,no,,,,,,service page,/services/wallpaper-removal/,,,,no
1,16,head,wallpaper removal contractor,hiring,Commercial,wallpaper-removal,Wallpaper Removal,Painting,no,,,,,,service page,/services/wallpaper-removal/,,,,no
1,16,head,wallpaper removal contractors,hiring,Commercial,wallpaper-removal,Wallpaper Removal,Painting,no,,,,,,service page,/services/wallpaper-removal/,,,,no
1,16,head,wallpaper removal near me,near-me,Transactional,wallpaper-removal,Wallpaper Removal,Painting,no,,,,,,service page,/services/wallpaper-removal/,,,,no
1,16,head,wallpaper removal toronto,anchor-city,Commercial,wallpaper-removal,Wallpaper Removal,Painting,no,,,,,,service page,/services/wallpaper-removal/,,,,no
1,16,head,water damage drywall repair,head,Commercial,water-damage-drywall-repair,Water Damage Drywall Repair,Drywall & Ceilings,no,,,,,,service page,/services/water-damage-drywall-repair/,,,,no
1,16,head,water damage drywall repair contractor,hiring,Commercial,water-damage-drywall-repair,Water Damage Drywall Repair,Drywall & Ceilings,no,,,,,,service page,/services/water-damage-drywall-repair/,,,,no
1,16,head,water damage drywall repair contractors,hiring,Commercial,water-damage-drywall-repair,Water Damage Drywall Repair,Drywall & Ceilings,no,,,,,,service page,/services/water-damage-drywall-repair/,,,,no
1,16,head,water damage drywall repair near me,near-me,Transactional,water-damage-drywall-repair,Water Damage Drywall Repair,Drywall & Ceilings,no,,,,,,service page,/services/water-damage-drywall-repair/,,,,no
1,16,head,water damage drywall repair toronto,anchor-city,Commercial,water-damage-drywall-repair,Water Damage Drywall Repair,Drywall & Ceilings,no,,,,,,service page,/services/water-damage-drywall-repair/,,,,no
1,16,head,water heater installation,head,Commercial,water-heater-installation,Water Heater Installation,Plumbing,no,,,,,,service page,/services/water-heater-installation/,,,,no
1,16,head,water heater installation contractor,hiring,Commercial,water-heater-installation,Water Heater Installation,Plumbing,no,,,,,,service page,/services/water-heater-installation/,,,,no
1,16,head,water heater installation contractors,hiring,Commercial,water-heater-installation,Water Heater Installation,Plumbing,no,,,,,,service page,/services/water-heater-installation/,,,,no
1,16,head,water heater installation near me,near-me,Transactional,water-heater-installation,Water Heater Installation,Plumbing,no,,,,,,service page,/services/water-heater-installation/,,,,no
1,16,head,water heater installation toronto,anchor-city,Commercial,water-heater-installation,Water Heater Installation,Plumbing,no,,,,,,service page,/services/water-heater-installation/,,,,no
1,16,head,water line replacement,head,Commercial,water-line-replacement,Water Line Replacement,Plumbing,no,,,,,,service page,/services/water-line-replacement/,480,8,6.99,yes
1,16,head,water line replacement contractor,hiring,Commercial,water-line-replacement,Water Line Replacement,Plumbing,no,,,,,,service page,/services/water-line-replacement/,,,,no
1,16,head,water line replacement contractors,hiring,Commercial,water-line-replacement,Water Line Replacement,Plumbing,no,,,,,,service page,/services/water-line-replacement/,,,,no
1,16,head,water line replacement near me,near-me,Transactional,water-line-replacement,Water Line Replacement,Plumbing,no,,,,,,service page,/services/water-line-replacement/,110,6,7.76,yes
1,16,head,water line replacement toronto,anchor-city,Commercial,water-line-replacement,Water Line Replacement,Plumbing,no,,,,,,service page,/services/water-line-replacement/,,,,no
1,16,head,weeping tile installation,head,Commercial,weeping-tile-installation,Weeping Tile Installation,Waterproofing,no,,,,,,service page,/services/weeping-tile-installation/,,,,no
